id,count,image_path,density_class,label
352,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000352.jpg,Medium,2
1832,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001832.jpg,High,0
1559,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001559.jpg,High,0
1967,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001967.jpg,Medium,2
1095,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001095.jpg,Medium,2
1776,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001776.jpg,Medium,2
469,17,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000469.jpg,Very Low,4
1182,45,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001182.jpg,Very High,3
1119,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001119.jpg,Low,1
1775,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001775.jpg,Medium,2
819,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000819.jpg,Low,1
681,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000681.jpg,Very Low,4
509,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000509.jpg,Low,1
602,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000602.jpg,Very Low,4
830,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000830.jpg,Medium,2
563,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000563.jpg,Low,1
1053,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001053.jpg,Low,1
1458,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001458.jpg,High,0
1540,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001540.jpg,Medium,2
254,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000254.jpg,Medium,2
59,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000059.jpg,Low,1
584,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000584.jpg,Very Low,4
53,17,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000053.jpg,Very Low,4
967,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000967.jpg,Medium,2
1914,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001914.jpg,Low,1
1253,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001253.jpg,Low,1
1474,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001474.jpg,Very Low,4
890,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000890.jpg,Very Low,4
138,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000138.jpg,Very High,3
166,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000166.jpg,Very High,3
749,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000749.jpg,Medium,2
1419,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001419.jpg,Medium,2
411,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000411.jpg,High,0
1630,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001630.jpg,Medium,2
580,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000580.jpg,Very Low,4
308,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000308.jpg,Medium,2
1162,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001162.jpg,Medium,2
523,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000523.jpg,Very Low,4
1976,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001976.jpg,Low,1
826,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000826.jpg,Medium,2
1013,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001013.jpg,Very High,3
1541,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001541.jpg,High,0
400,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000400.jpg,Low,1
1033,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001033.jpg,High,0
430,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000430.jpg,Medium,2
1812,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001812.jpg,Very High,3
120,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000120.jpg,High,0
322,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000322.jpg,Very High,3
1667,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001667.jpg,Very Low,4
980,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000980.jpg,Very High,3
1436,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001436.jpg,Low,1
366,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000366.jpg,Very High,3
1769,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001769.jpg,Very Low,4
1133,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001133.jpg,Very High,3
829,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000829.jpg,Medium,2
673,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000673.jpg,Very Low,4
1094,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001094.jpg,Medium,2
294,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000294.jpg,Medium,2
454,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000454.jpg,Very Low,4
420,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000420.jpg,High,0
242,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000242.jpg,Very Low,4
991,46,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000991.jpg,Very High,3
1026,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001026.jpg,Low,1
1057,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001057.jpg,Very High,3
92,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000092.jpg,Low,1
832,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000832.jpg,High,0
417,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000417.jpg,Very High,3
770,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000770.jpg,High,0
368,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000368.jpg,High,0
1573,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001573.jpg,Very High,3
1781,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001781.jpg,Medium,2
1594,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001594.jpg,Low,1
1923,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001923.jpg,Low,1
115,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000115.jpg,Medium,2
769,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000769.jpg,Very High,3
776,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000776.jpg,High,0
101,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000101.jpg,Low,1
824,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000824.jpg,High,0
573,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000573.jpg,Very Low,4
282,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000282.jpg,Very High,3
1392,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001392.jpg,Medium,2
1898,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001898.jpg,Low,1
892,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000892.jpg,Low,1
1333,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001333.jpg,Very High,3
1565,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001565.jpg,Medium,2
395,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000395.jpg,Low,1
1216,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001216.jpg,High,0
119,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000119.jpg,Very High,3
1868,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001868.jpg,Low,1
464,18,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000464.jpg,Very Low,4
492,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000492.jpg,Very Low,4
1061,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001061.jpg,High,0
1913,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001913.jpg,Low,1
311,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000311.jpg,Medium,2
974,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000974.jpg,High,0
264,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000264.jpg,Very Low,4
1409,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001409.jpg,Very Low,4
1106,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001106.jpg,High,0
1314,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001314.jpg,Very Low,4
582,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000582.jpg,Very Low,4
175,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000175.jpg,High,0
1397,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001397.jpg,High,0
318,46,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000318.jpg,Very High,3
905,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000905.jpg,Very High,3
737,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000737.jpg,High,0
570,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000570.jpg,Very Low,4
18,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000018.jpg,Very Low,4
291,47,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000291.jpg,Very High,3
1964,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001964.jpg,Low,1
149,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000149.jpg,High,0
1529,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001529.jpg,Very Low,4
1691,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001691.jpg,Medium,2
324,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000324.jpg,High,0
871,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000871.jpg,Very Low,4
1428,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001428.jpg,High,0
841,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000841.jpg,Medium,2
616,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000616.jpg,Low,1
1598,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001598.jpg,High,0
452,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000452.jpg,Very Low,4
245,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000245.jpg,High,0
1534,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001534.jpg,High,0
1476,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001476.jpg,Very Low,4
216,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000216.jpg,Low,1
1563,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001563.jpg,High,0
595,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000595.jpg,Very Low,4
771,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000771.jpg,Medium,2
125,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000125.jpg,Medium,2
42,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000042.jpg,Very Low,4
724,48,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000724.jpg,Very High,3
267,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000267.jpg,Very Low,4
1998,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001998.jpg,Very Low,4
549,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000549.jpg,Very Low,4
1442,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001442.jpg,Medium,2
1814,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001814.jpg,Very High,3
188,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000188.jpg,Medium,2
340,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000340.jpg,Low,1
975,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000975.jpg,High,0
1547,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001547.jpg,Very High,3
1274,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001274.jpg,Medium,2
1787,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001787.jpg,Medium,2
1323,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001323.jpg,Medium,2
1524,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001524.jpg,Low,1
973,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000973.jpg,High,0
284,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000284.jpg,High,0
532,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000532.jpg,Very Low,4
981,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000981.jpg,Very High,3
1845,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001845.jpg,High,0
1847,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001847.jpg,High,0
1081,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001081.jpg,Low,1
731,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000731.jpg,Very High,3
261,18,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000261.jpg,Very Low,4
403,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000403.jpg,Medium,2
1686,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001686.jpg,Low,1
1125,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001125.jpg,Medium,2
924,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000924.jpg,Very High,3
65,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000065.jpg,Medium,2
99,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000099.jpg,Medium,2
1447,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001447.jpg,Low,1
1342,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001342.jpg,High,0
1291,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001291.jpg,Low,1
233,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000233.jpg,Low,1
885,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000885.jpg,Very Low,4
1179,46,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001179.jpg,Very High,3
1257,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001257.jpg,Medium,2
1917,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001917.jpg,Medium,2
220,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000220.jpg,Very High,3
515,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000515.jpg,Very Low,4
56,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000056.jpg,Low,1
1603,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001603.jpg,Medium,2
361,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000361.jpg,Medium,2
364,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000364.jpg,High,0
15,15,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000015.jpg,Very Low,4
1633,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001633.jpg,Low,1
659,14,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000659.jpg,Very Low,4
1713,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001713.jpg,Very High,3
211,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000211.jpg,Low,1
1123,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001123.jpg,Medium,2
1554,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001554.jpg,Very High,3
533,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000533.jpg,Very Low,4
1764,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001764.jpg,Low,1
1595,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001595.jpg,Low,1
1440,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001440.jpg,Low,1
305,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000305.jpg,Low,1
170,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000170.jpg,High,0
1739,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001739.jpg,High,0
1194,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001194.jpg,High,0
1308,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001308.jpg,Very Low,4
1331,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001331.jpg,Very High,3
723,50,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000723.jpg,Very High,3
1396,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001396.jpg,High,0
1326,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001326.jpg,Very High,3
1570,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001570.jpg,High,0
1915,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001915.jpg,Low,1
1079,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001079.jpg,Medium,2
578,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000578.jpg,Very Low,4
1316,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001316.jpg,Very Low,4
1795,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001795.jpg,Low,1
675,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000675.jpg,Very Low,4
898,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000898.jpg,Very High,3
1654,45,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001654.jpg,Very High,3
1962,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001962.jpg,Low,1
1407,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001407.jpg,Low,1
60,16,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000060.jpg,Very Low,4
1693,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001693.jpg,Low,1
485,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000485.jpg,Medium,2
1855,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001855.jpg,Very High,3
812,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000812.jpg,Low,1
842,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000842.jpg,Medium,2
1036,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001036.jpg,High,0
297,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000297.jpg,Medium,2
1542,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001542.jpg,Very High,3
710,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000710.jpg,Very High,3
25,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000025.jpg,Very Low,4
1888,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001888.jpg,Medium,2
1566,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001566.jpg,Medium,2
1163,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001163.jpg,High,0
1948,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001948.jpg,Very Low,4
1410,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001410.jpg,Very Low,4
1183,50,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001183.jpg,Very High,3
470,16,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000470.jpg,Very Low,4
1837,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001837.jpg,Medium,2
48,18,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000048.jpg,Very Low,4
1371,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001371.jpg,Low,1
1892,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001892.jpg,Medium,2
560,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000560.jpg,Very Low,4
1457,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001457.jpg,High,0
623,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000623.jpg,Very Low,4
1435,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001435.jpg,Medium,2
346,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000346.jpg,Medium,2
32,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000032.jpg,Very Low,4
994,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000994.jpg,Very High,3
1439,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001439.jpg,Low,1
389,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000389.jpg,High,0
908,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000908.jpg,Very High,3
278,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000278.jpg,High,0
421,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000421.jpg,Very High,3
1552,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001552.jpg,Very High,3
1918,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001918.jpg,Low,1
1453,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001453.jpg,High,0
405,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000405.jpg,Low,1
693,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000693.jpg,High,0
1218,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001218.jpg,Medium,2
365,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000365.jpg,Very High,3
1574,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001574.jpg,Very High,3
1089,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001089.jpg,Low,1
1085,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001085.jpg,Medium,2
1068,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001068.jpg,Medium,2
925,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000925.jpg,Very High,3
155,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000155.jpg,Low,1
338,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000338.jpg,Low,1
739,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000739.jpg,Medium,2
1520,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001520.jpg,Low,1
1312,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001312.jpg,Medium,2
800,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000800.jpg,Medium,2
667,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000667.jpg,Very Low,4
1653,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001653.jpg,Very High,3
1824,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001824.jpg,High,0
453,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000453.jpg,Very Low,4
111,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000111.jpg,Very Low,4
721,47,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000721.jpg,Very High,3
997,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000997.jpg,Very High,3
1856,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001856.jpg,High,0
1887,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001887.jpg,Very High,3
1012,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001012.jpg,Very High,3
376,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000376.jpg,Medium,2
1332,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001332.jpg,Very High,3
1251,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001251.jpg,Low,1
1507,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001507.jpg,Very Low,4
1189,47,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001189.jpg,Very High,3
1284,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001284.jpg,Very Low,4
38,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000038.jpg,Very Low,4
150,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000150.jpg,High,0
327,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000327.jpg,Low,1
1931,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001931.jpg,Low,1
802,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000802.jpg,High,0
445,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000445.jpg,Very Low,4
10,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000010.jpg,Very Low,4
1161,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001161.jpg,Medium,2
